cluster_id	nb_of_protein	number_of_genome	number_of_genome_in_valid_branches	unclassified_genome	nb_polyprotein	number_leaves_in_subtree	homogeneity	shared_taxonomy	valid_branches	inflation	coverage	evalue	unclassified_cluster	first_node
66595	1	1	1	0	1	1	1.0	Viruses;dsRNA viruses;Reoviridae;Spinareovirinae;Oryzavirus	Oryzavirus	5	20	1e-50	False	dsRNA viruses
66735	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	5	20	1e-50	False	ssRNA viruses
66736	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	5	20	1e-50	False	ssRNA viruses
67498	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Sadwavirus	Sadwavirus	5	20	1e-50	False	ssRNA viruses
69817	1	1	1	0	1	53	0.018867924528301886	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	5	20	1e-50	False	ssRNA viruses
89278	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Plasmaviridae;Plasmavirus	Plasmavirus	5	20	1e-50	False	dsDNA viruses, no RNA stage
15	150	149	137	0	122	137	1.0	Viruses	Potyvirus|Bymovirus|Poacevirus|Tritimovirus|Macluravirus|Rymovirus|Ipomovirus|Brambyvirus	8	20	1e-50	False	Viruses
32	120	119	119	0	1	364	0.3269230769230769	Viruses;ssDNA viruses;Geminiviridae;Begomovirus	Begomovirus	8	20	1e-50	False	ssDNA viruses
78	94	94	94	0	4	94	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales	Gammaflexiviridae|Betaflexiviridae	8	20	1e-50	False	ssRNA viruses
128	77	40	36	0	1	52	0.6923076923076923	Viruses	Luteoviridae|Polemovirus	8	20	1e-50	False	Viruses
131	76	63	40	0	49	41	0.975609756097561	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae	Rio Bravo virus group|Yellow fever virus group|Seaborne tick-borne virus group|tick-borne encephalitis virus group|Japanese encephalitis virus group|Dengue virus group|mosquito-borne viruses|Kokobera virus group|Ntaya virus group|Modoc virus group	8	20	1e-50	False	ssRNA viruses
152	71	50	38	0	14	38	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae	Gammacoronavirus|Alphacoronavirus|Betacoronavirus	8	20	1e-50	False	ssRNA viruses
331	47	33	23	0	1	30	0.7666666666666667	Viruses	Avastrovirus|Mamastrovirus	8	20	1e-50	False	Viruses
409	43	24	14	0	34	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	8	20	1e-50	False	ssRNA viruses
433	41	41	34	0	5	34	1.0	Viruses	Maculavirus|Marafivirus|Tymovirus	8	20	1e-50	False	Viruses
451	40	39	31	0	20	31	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales	Passerivirus|Oscivirus|Rosavirus|Sakobuvirus|Gallivirus|Megrivirus|Dicipivirus|Kobuvirus|Sicinivirus	8	20	1e-50	False	ssRNA viruses
514	38	16	16	0	7	17	0.9411764705882353	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae	Arteriviridae	8	20	1e-50	False	ssRNA viruses
521	37	35	35	0	1	1429	0.0244926522043387	Viruses;dsDNA viruses, no RNA stage;Caudovirales	Podoviridae|Siphoviridae	8	20	1e-50	False	dsDNA viruses, no RNA stage
570	34	24	14	0	20	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	8	20	1e-50	False	ssRNA viruses
595	33	28	24	0	22	24	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Picornaviridae	Hunnivirus|Aphthovirus|Teschovirus|Cosavirus|Torchivirus|Mischivirus|Erbovirus|Mosavirus|Senecavirus|Cardiovirus	8	20	1e-50	False	ssRNA viruses
596	33	32	24	0	26	25	0.96	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales	Rabovirus|Enterovirus|Sapelovirus	8	20	1e-50	False	ssRNA viruses
597	33	33	32	0	1	32	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Arenaviridae	Arenavirus (unclassified Arenaviridae)|Mammarenavirus	8	20	1e-50	False	ssRNA viruses
729	28	28	28	0	1	364	0.07692307692307693	Viruses;ssDNA viruses;Geminiviridae;Begomovirus	Begomovirus	8	20	1e-50	False	ssDNA viruses
769	27	19	11	0	19	72	0.1527777777777778	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae	Flavivirus	8	20	1e-50	False	ssRNA viruses
828	26	26	23	0	8	23	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae	Sapovirus|Lagovirus|Vesivirus|Nebovirus	8	20	1e-50	False	ssRNA viruses
830	26	26	25	0	22	25	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Pegivirus|Hepacivirus	8	20	1e-50	False	ssRNA viruses
934	24	24	24	0	1	24	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Hantaviridae;Orthohantavirus	Orthohantavirus	8	20	1e-50	False	ssRNA viruses
1009	22	22	15	0	12	15	1.0	Viruses	Parechovirus|Potamipivirus|Aquamavirus|Kunsagivirus|Limnipivirus|Avihepatovirus|Pasivirus|Avisivirus	8	20	1e-50	False	Viruses
1013	22	15	15	0	13	15	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Velarivirus|Crinivirus	8	20	1e-50	False	ssRNA viruses
1232	20	20	20	0	1	135	0.14814814814814814	Viruses;Retro-transcribing viruses	Caulimoviridae|Retroviridae	8	20	1e-50	False	Retro-transcribing viruses
1538	18	18	17	0	12	35	0.4857142857142857	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Cheravirus|Comovirinae	8	20	1e-50	False	ssRNA viruses
1539	18	18	18	0	10	18	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	8	20	1e-50	False	ssRNA viruses
1543	18	18	7	0	1	1335	0.0052434456928838954	Viruses	ssRNA positive-strand viruses, no DNA stage	8	20	1e-50	False	Viruses
1850	16	16	16	0	1	37	0.43243243243243246	Viruses;ssDNA viruses;Geminiviridae;Mastrevirus	Mastrevirus	8	20	1e-50	False	ssDNA viruses
1914	16	10	10	0	4	10	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	8	20	1e-50	False	Retro-transcribing viruses
2082	15	8	8	0	7	8	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	8	20	1e-50	False	Retro-transcribing viruses
2112	15	14	10	0	7	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Closterovirus	8	20	1e-50	False	ssRNA viruses
2375	14	14	14	0	1	50	0.28	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Nairoviridae|Peribunyaviridae	8	20	1e-50	False	ssRNA viruses
2460	13	12	3	0	7	3	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	8	20	1e-50	False	Retro-transcribing viruses
2777	12	12	12	0	5	12	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae;Pestivirus	Pestivirus	8	20	1e-50	False	ssRNA viruses
2780	12	10	10	0	1	1080	0.009259259259259259	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Siphoviridae	8	20	1e-50	False	dsDNA viruses, no RNA stage
3126	11	11	11	0	2	18	0.6111111111111112	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Alpharetrovirus	8	20	1e-50	False	Retro-transcribing viruses
3143	11	8	8	0	1	8	1.0	Viruses;Retro-transcribing viruses;Hepadnaviridae;Orthohepadnavirus	Orthohepadnavirus	8	20	1e-50	False	Retro-transcribing viruses
3161	11	9	9	0	8	9	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Comovirus	Comovirus	8	20	1e-50	False	ssRNA viruses
3535	10	10	10	0	3	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae;Vesivirus	Vesivirus	8	20	1e-50	False	ssRNA viruses
3670	10	10	10	0	1	1975	0.005063291139240506	Viruses;dsDNA viruses, no RNA stage;Caudovirales	Siphoviridae|Podoviridae|Myoviridae	8	20	1e-50	False	dsDNA viruses, no RNA stage
3937	9	8	8	0	5	8	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Picornaviridae	Tremovirus|Hepatovirus	8	20	1e-50	False	ssRNA viruses
3957	9	9	9	0	5	9	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Torradovirus|Sequivirus	8	20	1e-50	False	ssRNA viruses
4112	9	9	3	0	3	3	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	8	20	1e-50	False	Retro-transcribing viruses
4447	8	8	7	0	2	7	1.0	Viruses;dsRNA viruses;Birnaviridae	Entomobirnavirus|Avibirnavirus|Blosnavirus|Aquabirnavirus	8	20	1e-50	False	dsRNA viruses
4465	8	8	8	0	7	8	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Torradovirus	Torradovirus	8	20	1e-50	False	ssRNA viruses
4627	8	7	7	0	1	8	0.875	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	8	20	1e-50	False	Retro-transcribing viruses
4630	8	8	8	0	6	8	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Orthomyxoviridae	Influenzavirus B|Influenzavirus A	8	20	1e-50	False	ssRNA viruses
5236	7	7	7	0	2	27	0.25925925925925924	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Gammaretrovirus	8	20	1e-50	False	Retro-transcribing viruses
5282	7	7	7	0	6	7	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae	St-Valerien swine virus|Norovirus	8	20	1e-50	False	ssRNA viruses
5285	7	7	5	0	2	5	1.0	Viruses	Alphanodavirus	8	20	1e-50	False	Viruses
5461	7	7	7	0	1	7	1.0	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus	Iteradensovirus	8	20	1e-50	False	ssDNA viruses
5595	7	4	4	0	2	4	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus;Primate lentivirus group	Primate lentivirus group	8	20	1e-50	False	Retro-transcribing viruses
6182	6	6	4	0	1	5	0.8	Viruses	Aparavirus	8	20	1e-50	False	Viruses
6276	6	6	5	0	5	19	0.2631578947368421	Viruses	Sobemovirus	8	20	1e-50	False	Viruses
6282	6	6	5	0	1	25	0.2	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae	Mamastrovirus	8	20	1e-50	False	ssRNA viruses
6369	6	6	6	0	2	8	0.75	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	8	20	1e-50	False	Retro-transcribing viruses
6625	6	6	3	0	1	1335	0.0022471910112359553	Viruses	ssRNA positive-strand viruses, no DNA stage	8	20	1e-50	False	Viruses
7727	5	5	1	0	4	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Sadwavirus	8	20	1e-50	False	ssRNA viruses
7732	5	5	1	0	3	3	0.3333333333333333	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	8	20	1e-50	False	Retro-transcribing viruses
7809	5	5	5	0	4	18	0.2777777777777778	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	8	20	1e-50	False	ssRNA viruses
8078	5	5	5	0	5	19	0.2631578947368421	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	8	20	1e-50	False	ssRNA viruses
9667	4	4	4	0	2	8	0.5	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	8	20	1e-50	False	Retro-transcribing viruses
9787	4	4	4	0	1	65	0.06153846153846154	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Phenuiviridae|Peribunyaviridae	8	20	1e-50	False	ssRNA viruses
9837	4	4	4	0	2	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Cheravirus	Cheravirus	8	20	1e-50	False	ssRNA viruses
9841	4	3	3	0	1	18	0.16666666666666666	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	8	20	1e-50	False	ssRNA viruses
9848	4	4	3	0	1	17	0.17647058823529413	Viruses;Retro-transcribing viruses;Retroviridae	Gammaretrovirus	8	20	1e-50	False	Retro-transcribing viruses
9872	4	4	4	0	1	8	0.5	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	8	20	1e-50	False	Retro-transcribing viruses
10057	4	2	2	0	4	19	0.10526315789473684	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	8	20	1e-50	False	ssRNA viruses
10059	4	4	4	0	1	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Hepeviridae	Orthohepevirus|Piscihepevirus	8	20	1e-50	False	ssRNA viruses
10070	4	4	4	0	2	18	0.2222222222222222	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	8	20	1e-50	False	ssRNA viruses
10076	4	4	4	0	2	18	0.2222222222222222	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	8	20	1e-50	False	ssRNA viruses
10084	4	4	4	0	1	9	0.4444444444444444	Viruses;dsDNA viruses, no RNA stage;Adenoviridae;Atadenovirus	Atadenovirus	8	20	1e-50	False	dsDNA viruses, no RNA stage
10179	4	4	4	0	3	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Fabavirus	Fabavirus	8	20	1e-50	False	ssRNA viruses
11147	4	4	4	0	1	4	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus;Primate lentivirus group	Primate lentivirus group	8	20	1e-50	False	Retro-transcribing viruses
13575	3	3	3	0	1	25	0.12	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Alpharetrovirus|Gammaretrovirus	8	20	1e-50	False	Retro-transcribing viruses
14032	3	3	3	0	1	65	0.046153846153846156	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Phenuiviridae|Peribunyaviridae	8	20	1e-50	False	ssRNA viruses
14354	3	3	3	0	3	5	0.6	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Bymovirus	Bymovirus	8	20	1e-50	False	ssRNA viruses
14375	3	3	3	0	1	3	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Benyviridae;Benyvirus	Benyvirus	8	20	1e-50	False	ssRNA viruses
14378	3	3	3	0	3	3	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Waikavirus	Waikavirus	8	20	1e-50	False	ssRNA viruses
15524	3	3	3	0	1	10	0.3	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	8	20	1e-50	False	Retro-transcribing viruses
16114	3	3	2	0	2	21	0.09523809523809523	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Iflaviridae	Iflavirus	8	20	1e-50	False	ssRNA viruses
20025	3	3	2	0	1	3	0.6666666666666666	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Phic31virus	8	20	1e-50	False	dsDNA viruses, no RNA stage
20720	2	1	1	0	2	19	0.05263157894736842	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	8	20	1e-50	False	ssRNA viruses
20721	2	2	2	0	1	19	0.10526315789473684	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	8	20	1e-50	False	ssRNA viruses
20724	2	2	2	0	1	19	0.10526315789473684	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	8	20	1e-50	False	ssRNA viruses
20771	2	2	2	0	1	8	0.25	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	8	20	1e-50	False	Retro-transcribing viruses
21119	2	2	2	0	1	5	0.4	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Bymovirus	Bymovirus	8	20	1e-50	False	ssRNA viruses
21120	2	2	2	0	2	19	0.10526315789473684	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	8	20	1e-50	False	ssRNA viruses
21147	2	2	2	0	1	19	0.10526315789473684	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	8	20	1e-50	False	ssRNA viruses
21178	2	2	2	0	1	53	0.03773584905660377	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	8	20	1e-50	False	ssRNA viruses
21179	2	2	2	0	1	53	0.03773584905660377	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	8	20	1e-50	False	ssRNA viruses
21205	2	2	2	0	1	8	0.25	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	8	20	1e-50	False	Retro-transcribing viruses
21483	2	2	2	0	1	18	0.1111111111111111	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	8	20	1e-50	False	ssRNA viruses
22187	2	2	2	0	2	19	0.10526315789473684	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	8	20	1e-50	False	ssRNA viruses
23169	2	2	2	0	1	4	0.5	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Alphatetraviridae|Permutotetraviridae	8	20	1e-50	False	ssRNA viruses
27351	2	2	2	0	1	19	0.10526315789473684	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	8	20	1e-50	False	ssRNA viruses
36999	1	1	1	0	1	19	0.05263157894736842	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	8	20	1e-50	False	ssRNA viruses
38573	1	1	1	0	1	19	0.05263157894736842	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	8	20	1e-50	False	ssRNA viruses
38949	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	8	20	1e-50	False	Retro-transcribing viruses
42454	1	1	1	0	1	1080	0.000925925925925926	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Siphoviridae	8	20	1e-50	False	dsDNA viruses, no RNA stage
42950	1	1	1	0	1	19	0.05263157894736842	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	8	20	1e-50	False	ssRNA viruses
44674	1	1	1	0	1	19	0.05263157894736842	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	8	20	1e-50	False	ssRNA viruses
46084	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Phycodnaviridae;Coccolithovirus	Coccolithovirus	8	20	1e-50	False	dsDNA viruses, no RNA stage
54043	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	8	20	1e-50	False	Retro-transcribing viruses
55959	1	1	1	0	1	10	0.1	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	8	20	1e-50	False	Retro-transcribing viruses
62657	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	8	20	1e-50	False	Retro-transcribing viruses
67673	1	1	1	0	1	1	1.0	Viruses;dsRNA viruses;Reoviridae;Spinareovirinae;Oryzavirus	Oryzavirus	8	20	1e-50	False	dsRNA viruses
67813	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	8	20	1e-50	False	ssRNA viruses
67814	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	8	20	1e-50	False	ssRNA viruses
68577	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Sadwavirus	Sadwavirus	8	20	1e-50	False	ssRNA viruses
70900	1	1	1	0	1	53	0.018867924528301886	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	8	20	1e-50	False	ssRNA viruses
90400	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Plasmaviridae;Plasmavirus	Plasmavirus	8	20	1e-50	False	dsDNA viruses, no RNA stage
