taxon_id	protein_id	match_id	method	score	Dbxref	name	signature_desc	start_in_prot	end_in_prot	start	end	fully included	partially included	duplicated	overlapping	OverlappingDistance	left_overlaps_peptide	right_overlaps_peptide	protein_fully_covered	nb_peptide_in_protein	nb_unannotated_part_in_protein
471728	YP_001497152.1	190	Pfam	1.0E-27	InterPro:IPR000605	PF00910	RNA helicase	1041	1140	3625	3925	True	False	False	False	0	0	0	True	11	0
12271	YP_053925.1	12837	ProSiteProfiles	46.138	InterPro:IPR014759	PS51218	Superfamily 3 helicase of positive ssRNA viruses domain profile.	750	918	2473	2980	True	False	False	False	0	0	0	True	5	0
12271	YP_053925.1	12838	ProSiteProfiles	13.595	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	1727	1851	5404	5779	True	False	False	False	0	0	0	True	5	0
12271	YP_053925.1	12839	Pfam	1.4E-76	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	1488	1971	4687	6139	True	False	False	False	0	0	0	True	5	0
12271	YP_053925.1	12840	Pfam	3.1E-26	InterPro:IPR000605	PF00910	RNA helicase	776	880	2551	2866	True	False	False	False	0	0	0	True	5	0
12271	YP_053925.1	12841	CDD	9.9769E-93		cd01699	RNA_dep_RNAP	1632	1917	5119	5977	True	False	False	False	0	0	0	True	5	0
12271	YP_053924.1	15943	Pfam	5.8E-32	InterPro:IPR005306	PF03689	Nepovirus coat protein, N-terminal domain	607	696	2112	2382	True	False	False	False	0	0	0	True	3	0
12271	YP_053924.1	15944	Pfam	1.3E-65	InterPro:IPR005054	PF03391	Nepovirus coat protein, central domain	771	941	2604	3117	True	False	False	False	0	0	0	True	3	0
12271	YP_053924.1	15945	Pfam	2.1E-135	InterPro:IPR021081	PF12312	Nepovirus subgroup A polyprotein	1	259	294	1071	True	False	False	False	0	0	0	True	3	0
12271	YP_053924.1	15946	Pfam	7.0E-52	InterPro:IPR005305	PF03688	Nepovirus coat protein, C-terminal domain	950	1106	3141	3612	True	False	False	False	0	0	0	True	3	0
64303	YP_001040004.1	7645	Pfam	6.8E-19	InterPro:IPR002535	PF01570	Flavivirus polyprotein propeptide	135	216	505	751	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7646	Pfam	8.8E-10	InterPro:IPR002877	PF01728	FtsJ-like methyltransferase	2579	2744	7837	8335	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7647	CDD	5.98302E-15		cd00046	DEXDc	1693	1822	5179	5569	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7648	SMART	2.1E-6	InterPro:IPR001650	SM00490		1873	1969	5719	6010	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7649	SMART	0.0019	InterPro:IPR014001	SM00487		1655	1858	5065	5677	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7650	ProSiteProfiles	15.319	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1684	1840	5152	5623	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7651	CDD	2.50728E-48	InterPro:IPR027287	cd12149	Flavi_E_C	602	692	1906	2179	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7652	ProSiteProfiles	84.068	InterPro:IPR001850	PS51528	Flavivirus NS3 protease (NS3pro) domain profile.	1504	1680	4612	5143	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7653	Pfam	1.3E-72	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1688	1834	5164	5605	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7654	ProSiteProfiles	120.06	InterPro:IPR026490	PS51591	mRNA cap 0 and cap 1 methyltransferase (EC 2.1.1.56 and EC 2.1.1.57) domain profile.	2525	2788	7675	8467	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7655	Pfam	9.2E-29	InterPro:IPR000487	PF01002	Flavivirus non-structural protein NS2B	1378	1503	4234	4612	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7656	Pfam	3.3E-37	InterPro:IPR000404	PF01350	Flavivirus non-structural protein NS4A	2130	2266	6490	6901	True	True	False	True	18	0	18	True	14	0
64303	YP_001040004.1	7657	Pfam	1.9E-72	InterPro:IPR001528	PF01349	Flavivirus non-structural protein NS4B	2272	2515	6916	7648	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7658	Pfam	1.3E-148	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	796	1147	2488	3544	True	True	False	True	2	0	2	True	14	0
64303	YP_001040004.1	7659	ProSiteProfiles	40.723	InterPro:IPR000487	PS51527	Flavivirus NS2B domain profile.	1373	1503	4219	4612	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7660	Pfam	5.7E-297	InterPro:IPR000208	PF00972	Flavivirus RNA-directed RNA polymerase	2777	3417	8431	10354	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7661	Pfam	3.7E-30	InterPro:IPR027287	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	596	691	1888	2176	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7662	Pfam	2.1E-99	InterPro:IPR011998	PF00869	Flavivirus glycoprotein, central and dimerisation domains	294	593	982	1882	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7663	CDD	5.96178E-8	InterPro:IPR001650	cd00079	HELICc	1855	1978	5665	6037	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7664	Pfam	1.8E-21	InterPro:IPR000069	PF01004	Flavivirus envelope glycoprotein M	222	291	766	976	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7665	Pfam	4.2E-32	InterPro:IPR001850	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1521	1669	4663	5110	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7666	ProSiteProfiles	11.58	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1850	2020	5650	6163	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7667	Pfam	1.8E-26	InterPro:IPR000752	PF01005	Flavivirus non-structural protein NS2A	1157	1330	3571	4093	True	False	False	False	0	0	0	True	14	0
64303	YP_001040004.1	7668	Pfam	1.3E-35	InterPro:IPR001122	PF01003	Flavivirus capsid protein C	7	123	121	472	True	True	False	True	16	0	16	True	14	0
64303	YP_001040004.1	7669	ProSiteProfiles	17.298	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	3052	3205	9256	9718	True	False	False	False	0	0	0	True	14	0
1133751	YP_006331061.2	16540	Pfam	2.4E-53	InterPro:IPR001795	PF02123	Viral RNA-directed RNA-polymerase	504	860	2056	3127	False	False	False	False	0	0	0	False	1	2
1133751	YP_006331061.2	16541	ProSiteProfiles	9.039	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	713	827	2683	3028	False	False	False	False	0	0	0	False	1	2
44158	YP_006491231.1	5663	ProSiteProfiles	69.313	InterPro:IPR000930	PS51690	Alphavirus core protein (CP) domain profile.	117	267	7974	8427	True	False	True	False	0	0	0	True	4	0
44158	YP_006491231.1	5664	Pfam	2.6E-81	InterPro:IPR000930	PF00944	Alphavirus core protein	110	268	7953	8430	True	True	False	True	1	0	1	True	4	0
44158	YP_006491231.1	5665	Pfam	1.4E-161	InterPro:IPR000936	PF00943	Alphavirus E2 glycoprotein	340	746	8643	9864	True	False	True	False	0	0	0	True	4	0
44158	YP_006491231.1	5666	Pfam	1.6E-22	InterPro:IPR002533	PF01563	Alphavirus E3 glycoprotein	274	326	8445	8604	True	False	False	False	0	0	0	True	4	0
44158	YP_006491231.1	5667	Pfam	1.3E-6	InterPro:IPR002548	PF01589	Alphavirus E1 glycoprotein	749	791	9870	9999	True	True	False	True	4	4	0	True	4	0
44158	NP_632023.2	5730	ProSiteProfiles	22.572	InterPro:IPR002588	PS51743	Alphavirus-like methyltransferase (MT) domain profile.	30	260	163	856	True	False	False	False	0	0	0	True	5	0
44158	NP_632023.2	5731	Pfam	3.6E-16	InterPro:IPR002589	PF01661	Macro domain	1365	1461	4168	4459	True	False	False	False	0	0	0	True	5	0
44158	NP_632023.2	5732	SMART	8.4E-39	InterPro:IPR002589	SM00506		1348	1470	4117	4486	True	False	False	False	0	0	0	True	5	0
44158	NP_632023.2	5733	ProSiteProfiles	15.07	InterPro:IPR002589	PS51154	Macro domain profile.	1336	1505	4081	4591	True	True	False	True	10	10	0	True	5	0
44158	NP_632023.2	5734	Pfam	1.2E-74	InterPro:IPR002620	PF01707	Peptidase family C9	971	1177	2986	3607	True	False	False	False	0	0	0	True	5	0
44158	NP_632023.2	5735	ProSiteProfiles	97.233	InterPro:IPR002620	PS51520	Alphavirus nsp2 protease (nsp2pro) domain profile.	1011	1339	3106	4093	True	False	False	False	0	0	0	True	5	0
44158	NP_632023.2	5736	Pfam	4.3E-17	InterPro:IPR027351	PF01443	Viral (Superfamily 1) RNA helicase	723	964	2242	2968	True	False	False	False	0	0	0	True	5	0
44158	NP_632023.2	5737	Pfam	2.0E-151	InterPro:IPR001788	PF00978	RNA dependent RNA polymerase	2039	2486	6190	7534	True	False	False	False	0	0	0	True	5	0
44158	NP_632023.2	5738	Pfam	5.4E-61	InterPro:IPR002588	PF01660	Viral methyltransferase	22	399	139	1273	True	False	False	False	0	0	0	True	5	0
44158	NP_632023.2	5739	ProSiteProfiles	11.993	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2253	2368	6832	7180	True	False	False	False	0	0	0	True	5	0
44158	NP_632023.2	5740	ProSiteProfiles	26.594	InterPro:IPR027351	PS51657	(+)RNA virus helicase core domain profile.	694	998	2155	3070	True	False	False	False	0	0	0	True	5	0
44158	NP_632024.1	16112	Pfam	1.1E-176	InterPro:IPR002548	PF01589	Alphavirus E1 glycoprotein	749	1238	9870	11340	True	True	False	True	58	58	0	True	5	0
44158	NP_632024.1	16113	ProSiteProfiles	69.313	InterPro:IPR000930	PS51690	Alphavirus core protein (CP) domain profile.	117	267	7974	8427	True	False	False	False	0	0	0	True	5	0
44158	NP_632024.1	16114	Pfam	3.6E-161	InterPro:IPR000936	PF00943	Alphavirus E2 glycoprotein	340	746	8643	9864	True	False	False	False	0	0	0	True	5	0
44158	NP_632024.1	16115	Pfam	5.1E-81	InterPro:IPR000930	PF00944	Alphavirus core protein	110	268	7953	8430	True	True	True	True	1	0	1	True	5	0
44158	NP_632024.1	16116	Pfam	2.7E-22	InterPro:IPR002533	PF01563	Alphavirus E3 glycoprotein	274	326	8445	8604	True	False	True	False	0	0	0	True	5	0
11120	NP_040829.1	9441	ProSiteProfiles	13.444	InterPro:IPR002589	PS51154	Macro domain profile.	1003	1179	3533	4064	True	False	False	False	0	0	0	True	9	0
11120	NP_040829.1	9442	Pfam	1.1E-16	InterPro:IPR002589	PF01661	Macro domain	1040	1145	3644	3962	True	False	True	False	0	0	0	True	9	0
11120	NP_040829.1	9443	Pfam	1.9E-48	InterPro:IPR014822	PF08710	nsp9 replicase	3673	3783	11543	11876	True	False	True	False	0	0	0	True	9	0
11120	NP_040829.1	9444	ProSiteProfiles	67.521	InterPro:IPR013016	PS51124	Peptidase family C16 domain profile.	1236	1497	4232	5018	True	False	False	False	0	0	0	True	9	0
11120	NP_040829.1	9445	Pfam	1.0E-91	InterPro:IPR014829	PF08717	nsp8 replicase	3463	3672	10913	11543	True	False	True	False	0	0	0	True	9	0
11120	NP_040829.1	9446	ProSiteProfiles	144.518	InterPro:IPR008740	PS51442	Coronavirus main protease (M-pro) domain profile.	2780	3086	8864	9785	True	False	True	False	0	0	0	True	9	0
11120	NP_040829.1	9447	SMART	1.2E-31	InterPro:IPR002589	SM00506		1015	1147	3569	3968	True	False	True	False	0	0	0	True	9	0
11120	NP_040829.1	9448	Pfam	4.1E-60	InterPro:IPR018995	PF09401	RNA synthesis protein NSP10	3796	3918	11912	12281	True	False	True	False	0	0	0	True	9	0
11120	NP_040829.1	9449	Pfam	4.7E-130	InterPro:IPR008740	PF05409	Coronavirus  endopeptidase C30	2808	3096	8948	9815	True	True	True	True	10	0	10	True	9	0
11120	NP_040829.1	9450	Pfam	5.9E-39	InterPro:IPR032505	PF16348	Coronavirus nonstructural protein 4 C-terminus	2684	2776	8576	8855	True	False	False	False	0	0	0	True	9	0
11120	NP_040829.1	9451	Pfam	3.9E-147	InterPro:IPR014827	PF08715	Papain like viral protease	1174	1482	4046	4973	True	False	True	False	0	0	0	True	9	0
11120	NP_040829.1	9452	Pfam	1.6E-35	InterPro:IPR014828	PF08716	nsp7 replicase	3381	3462	10667	10913	True	False	False	False	0	0	0	True	9	0
11120	NP_066134.1	14253	Pfam	7.2E-60	InterPro:IPR018995	PF09401	RNA synthesis protein NSP10	3796	3918	11912	12281	True	False	False	False	0	0	0	True	13	0
11120	NP_066134.1	14254	SMART	0.0017	InterPro:IPR003593	SM00382		5142	5347	15950	16568	True	False	False	False	0	0	0	True	13	0
11120	NP_066134.1	14255	Pfam	8.6E-130	InterPro:IPR008740	PF05409	Coronavirus  endopeptidase C30	2808	3096	8948	9815	True	True	False	True	10	0	10	True	13	0
11120	NP_066134.1	14256	Pfam	2.9E-6	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	4482	4707	13970	14648	True	False	False	False	0	0	0	True	13	0
11120	NP_066134.1	14257	Pfam	1.9E-91	InterPro:IPR014829	PF08717	nsp8 replicase	3463	3672	10913	11543	True	False	False	False	0	0	0	True	13	0
11120	NP_066134.1	14258	ProSiteProfiles	67.521	InterPro:IPR013016	PS51124	Peptidase family C16 domain profile.	1236	1497	4232	5018	True	False	True	False	0	0	0	True	13	0
11120	NP_066134.1	14259	ProSiteProfiles	144.518	InterPro:IPR008740	PS51442	Coronavirus main protease (M-pro) domain profile.	2780	3086	8864	9785	True	False	False	False	0	0	0	True	13	0
11120	NP_066134.1	14260	Pfam	1.0E-38	InterPro:IPR032505	PF16348	Coronavirus nonstructural protein 4 C-terminus	2684	2776	8576	8855	True	False	True	False	0	0	0	True	13	0
11120	NP_066134.1	14261	Pfam	7.3E-147	InterPro:IPR014827	PF08715	Papain like viral protease	1174	1482	4046	4973	True	False	False	False	0	0	0	True	13	0
11120	NP_066134.1	14262	ProSiteProfiles	9.122	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	4548	4710	14168	14657	True	False	False	False	0	0	0	True	13	0
11120	NP_066134.1	14263	Pfam	2.8E-35	InterPro:IPR014828	PF08716	nsp7 replicase	3381	3462	10667	10913	True	False	True	False	0	0	0	True	13	0
11120	NP_066134.1	14264	Pfam	2.0E-16	InterPro:IPR002589	PF01661	Macro domain	1040	1145	3644	3962	True	False	False	False	0	0	0	True	13	0
11120	NP_066134.1	14265	ProSiteProfiles	13.444	InterPro:IPR002589	PS51154	Macro domain profile.	1003	1179	3533	4064	True	False	True	False	0	0	0	True	13	0
11120	NP_066134.1	14266	ProSiteProfiles	35.483	InterPro:IPR027352	PS51653	Coronaviridae zinc-binding (CV ZBD) domain profile.	4869	4952	15131	15383	True	False	False	False	0	0	0	True	13	0
11120	NP_066134.1	14267	Pfam	3.3E-48	InterPro:IPR014822	PF08710	nsp9 replicase	3673	3783	11543	11876	True	False	False	False	0	0	0	True	13	0
11120	NP_066134.1	14268	Pfam	5.0E-12	InterPro:IPR027351	PF01443	Viral (Superfamily 1) RNA helicase	5148	5444	15968	16859	True	False	False	False	0	0	0	True	13	0
11120	NP_066134.1	14269	Pfam	0.0	InterPro:IPR009466	PF06471	NSP11	5469	6057	16931	18698	True	True	False	True	68	0	68	True	13	0
11120	NP_066134.1	14270	Pfam	9.7E-163	InterPro:IPR009461	PF06460	Coronavirus NSP13	6328	6628	19508	20411	True	False	False	False	0	0	0	True	13	0
11120	NP_066134.1	14271	SMART	1.2E-31	InterPro:IPR002589	SM00506		1015	1147	3569	3968	True	False	False	False	0	0	0	True	13	0
11120	NP_066134.1	14272	Pfam	1.4E-182	InterPro:IPR009469	PF06478	Coronavirus RPol N-terminus	3947	4303	12365	13436	True	False	False	False	0	0	0	True	13	0
11120	NP_066134.1	14273	ProSiteProfiles	49.283	InterPro:IPR027351	PS51657	(+)RNA virus helicase core domain profile.	5125	5477	15899	16958	True	True	False	True	9	0	9	True	13	0
11152	YP_001941165.1	1215	Pfam	5.0E-131	InterPro:IPR014827	PF08715	Papain like viral protease	1176	1483	4052	4976	True	False	True	False	0	0	0	False	9	1
11152	YP_001941165.1	1216	Pfam	2.1E-48	InterPro:IPR014822	PF08710	nsp9 replicase	3673	3783	11543	11876	True	False	False	False	0	0	0	False	9	1
11152	YP_001941165.1	1217	Pfam	4.4E-18	InterPro:IPR002589	PF01661	Macro domain	1042	1147	3650	3968	True	False	True	False	0	0	0	False	9	1
11152	YP_001941165.1	1218	ProSiteProfiles	138.806	InterPro:IPR008740	PS51442	Coronavirus main protease (M-pro) domain profile.	2780	3086	8864	9785	True	False	True	False	0	0	0	False	9	1
11152	YP_001941165.1	1219	SMART	3.2E-30	InterPro:IPR002589	SM00506		1017	1149	3575	3974	True	False	False	False	0	0	0	False	9	1
11152	YP_001941165.1	1220	Pfam	7.8E-125	InterPro:IPR008740	PF05409	Coronavirus  endopeptidase C30	2808	3096	8948	9815	True	True	False	True	10	0	10	False	9	1
11152	YP_001941165.1	1221	Pfam	3.2E-36	InterPro:IPR014828	PF08716	nsp7 replicase	3380	3462	10664	10913	True	False	True	False	0	0	0	False	9	1
11152	YP_001941165.1	1222	Pfam	5.9E-39	InterPro:IPR032505	PF16348	Coronavirus nonstructural protein 4 C-terminus	2684	2776	8576	8855	True	False	False	False	0	0	0	False	9	1
11152	YP_001941165.1	1223	ProSiteProfiles	62.45	InterPro:IPR013016	PS51124	Peptidase family C16 domain profile.	1238	1499	4238	5024	True	False	True	False	0	0	0	False	9	1
11152	YP_001941165.1	1224	Pfam	6.5E-60	InterPro:IPR018995	PF09401	RNA synthesis protein NSP10	3796	3918	11912	12281	True	False	True	False	0	0	0	False	9	1
11152	YP_001941165.1	1225	Pfam	2.6E-90	InterPro:IPR014829	PF08717	nsp8 replicase	3463	3665	10913	11522	True	False	False	False	0	0	0	False	9	1
11152	YP_001941165.1	1226	ProSiteProfiles	13.986	InterPro:IPR002589	PS51154	Macro domain profile.	1005	1181	3539	4070	True	False	False	False	0	0	0	False	9	1
11152	YP_001941164.2	10409	Pfam	0.0	InterPro:IPR009466	PF06471	NSP11	5469	6054	16931	18689	True	True	False	True	68	1	67	True	15	0
11152	YP_001941164.2	10410	Pfam	4.1E-179	InterPro:IPR009469	PF06478	Coronavirus RPol N-terminus	3947	4303	12365	13436	True	True	False	True	353	0	353	True	15	0
11152	YP_001941164.2	10411	Pfam	6.1E-12	InterPro:IPR027351	PF01443	Viral (Superfamily 1) RNA helicase	5147	5444	15965	16859	True	False	False	False	0	0	0	True	15	0
11152	YP_001941164.2	10412	Pfam	1.4E-124	InterPro:IPR008740	PF05409	Coronavirus  endopeptidase C30	2808	3096	8948	9815	True	True	True	True	10	0	10	True	15	0
11152	YP_001941164.2	10413	Pfam	7.8E-18	InterPro:IPR002589	PF01661	Macro domain	1042	1147	3650	3968	True	False	False	False	0	0	0	True	15	0
11152	YP_001941164.2	10414	Pfam	1.1E-6	InterPro:IPR001205	PF00680	RNA dependent RNA polymerase	4482	4707	13970	14648	False	False	False	False	0	0	0	True	15	0
11152	YP_001941164.2	10415	Pfam	4.7E-90	InterPro:IPR014829	PF08717	nsp8 replicase	3463	3665	10913	11522	True	False	True	False	0	0	0	True	15	0
11152	YP_001941164.2	10416	Pfam	5.6E-36	InterPro:IPR014828	PF08716	nsp7 replicase	3380	3462	10664	10913	True	False	False	False	0	0	0	True	15	0
11152	YP_001941164.2	10417	ProSiteProfiles	62.45	InterPro:IPR013016	PS51124	Peptidase family C16 domain profile.	1238	1499	4238	5024	True	False	False	False	0	0	0	True	15	0
11152	YP_001941164.2	10418	Pfam	1.1E-59	InterPro:IPR018995	PF09401	RNA synthesis protein NSP10	3796	3918	11912	12281	True	False	False	False	0	0	0	True	15	0
11152	YP_001941164.2	10419	ProSiteProfiles	13.986	InterPro:IPR002589	PS51154	Macro domain profile.	1005	1181	3539	4070	True	False	True	False	0	0	0	True	15	0
11152	YP_001941164.2	10420	ProSiteProfiles	9.122	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	4548	4710	14168	14657	False	False	False	False	0	0	0	True	15	0
11152	YP_001941164.2	10421	Pfam	1.0E-38	InterPro:IPR032505	PF16348	Coronavirus nonstructural protein 4 C-terminus	2684	2776	8576	8855	True	False	True	False	0	0	0	True	15	0
11152	YP_001941164.2	10422	Pfam	3.6E-48	InterPro:IPR014822	PF08710	nsp9 replicase	3673	3783	11543	11876	True	False	True	False	0	0	0	True	15	0
11152	YP_001941164.2	10423	ProSiteProfiles	138.806	InterPro:IPR008740	PS51442	Coronavirus main protease (M-pro) domain profile.	2780	3086	8864	9785	True	False	False	False	0	0	0	True	15	0
11152	YP_001941164.2	10424	ProSiteProfiles	48.341	InterPro:IPR027351	PS51657	(+)RNA virus helicase core domain profile.	5125	5477	15899	16958	True	True	False	True	8	0	8	True	15	0
11152	YP_001941164.2	10425	ProSiteProfiles	35.581	InterPro:IPR027352	PS51653	Coronaviridae zinc-binding (CV ZBD) domain profile.	4869	4952	15131	15383	True	True	False	True	1	1	0	True	15	0
11152	YP_001941164.2	10426	SMART	3.2E-30	InterPro:IPR002589	SM00506		1017	1149	3575	3974	True	False	True	False	0	0	0	True	15	0
11152	YP_001941164.2	10427	Pfam	1.1E-148	InterPro:IPR009461	PF06460	Coronavirus NSP13	6325	6597	19499	20318	True	True	False	True	1	1	0	True	15	0
11152	YP_001941164.2	10428	Pfam	9.2E-131	InterPro:IPR014827	PF08715	Papain like viral protease	1176	1483	4052	4976	True	False	False	False	0	0	0	True	15	0
11867	NP_045935.1	7583	Pfam	2.0E-10	InterPro:IPR000721	PF00607	gag gene protein p24 (core nucleocapsid protein)	258	446	1086	1653	True	False	False	False	0	0	0	False	4	1
11867	NP_045935.1	7584	Pfam	1.9E-56	InterPro:IPR004028	PF02813	Retroviral M domain	2	87	318	576	True	False	False	False	0	0	0	False	4	1
11867	NP_045935.1	7585	Pfam	1.9E-14	InterPro:IPR003327	PF02344	Myc leucine zipper domain	844	874	2844	2937	True	False	False	False	0	0	0	False	4	1
11867	NP_045935.1	7586	ProDom	5.0E-80	InterPro:IPR004028	PD002871	POLYPROTEIN GAG CORE P19 P10 CONTAINS: P27 PROTEINS FUSION TRUNCATED	1	148	315	759	True	False	False	False	0	0	0	False	4	1
11867	NP_045935.1	7587	CDD	1.04912E-17	InterPro:IPR011598	cd00083	HLH	788	847	2676	2856	True	False	False	False	0	0	0	False	4	1
11867	NP_045935.1	7588	Pfam	3.1E-114	InterPro:IPR012682	PF01056	Myc amino-terminal region	460	781	1692	2658	True	False	False	False	0	0	0	False	4	1
11867	NP_045935.1	7589	Pfam	2.9E-14	InterPro:IPR011598	PF00010	Helix-loop-helix DNA-binding domain	791	843	2685	2844	True	False	False	False	0	0	0	False	4	1
